time,index,action,floors_before,floors_after,landuse_before,landuse_after,condition_before,condition_after,added_floors,demo_flag
1,896,AddFloors,4,5,1,1,0.9,0.882183886372202,1,
2,896,NoChange,5,5,1,1,0.882183886372202,0.8723903537346543,0,
3,896,NoChange,5,5,1,1,0.8723903537346543,0.8669557371485397,0,
4,896,NoChange,5,5,1,1,0.8669557371485397,0.8623832752191676,0,
5,896,AddFloors,5,6,1,1,0.8623832752191676,0.8489736230416708,1,
6,896,NoChange,6,6,1,1,0.8489736230416708,0.8430853430646827,0,
7,896,NoChange,6,6,1,1,0.8430853430646827,0.8370498908458076,0,
8,896,NoChange,6,6,1,1,0.8370498908458076,0.8272985069813622,0,
9,896,NoChange,6,6,1,1,0.8272985069813622,0.8296428702027356,0,
10,896,NoChange,6,6,1,1,0.8296428702027356,0.8215059398808332,0,
1,897,NoChange,2,2,1,1,0.8,0.7927443379072385,0,
2,897,NoChange,2,2,1,1,0.7927443379072385,0.7847271734964522,0,
3,897,NoChange,2,2,1,1,0.7847271734964522,0.7927257372654838,0,
4,897,NoChange,2,2,1,1,0.7927257372654838,0.8010336009999773,0,
5,897,NoChange,2,2,1,1,0.8010336009999773,0.7946071433063889,0,
6,897,NoChange,2,2,1,1,0.7946071433063889,0.8025023369112697,0,
7,897,NoChange,2,2,1,1,0.8025023369112697,0.8020345127131164,0,
8,897,NoChange,2,2,1,1,0.8020345127131164,0.8104062410368222,0,
9,897,AddFloors,2,4,1,1,0.8104062410368222,0.7724905234343039,2,
10,897,NoChange,4,4,1,1,0.7724905234343039,0.774964037212555,0,
1,898,AddFloors,4,5,1,1,0.9,0.8887999950668638,1,
2,898,NoChange,5,5,1,1,0.8887999950668638,0.8959669550589419,0,
3,898,AddFloors,5,7,1,1,0.8959669550589419,0.8603807580566928,2,
4,898,NoChange,7,7,1,1,0.8603807580566928,0.8602690432494987,0,
5,898,NoChange,7,7,1,1,0.8602690432494987,0.8540447559738916,0,
6,898,NoChange,7,7,1,1,0.8540447559738916,0.8476997983303196,0,
7,898,NoChange,7,7,1,1,0.8476997983303196,0.8434404209938715,0,
8,898,NoChange,7,7,1,1,0.8434404209938715,0.8395934700555586,0,
9,898,NoChange,7,7,1,1,0.8395934700555586,0.8311488582928833,0,
10,898,NoChange,7,7,1,1,0.8311488582928833,0.8255293441954116,0,
1,899,NoChange,4,4,1,1,0.9,0.9056180958949389,0,
2,899,NoChange,4,4,1,1,0.9056180958949389,0.9056377591429884,0,
3,899,NoChange,4,4,1,1,0.9056377591429884,0.9007483276140379,0,
4,899,NoChange,4,4,1,1,0.9007483276140379,0.9106969922212618,0,
5,899,NoChange,4,4,1,1,0.9106969922212618,0.918179921643733,0,
6,899,NoChange,4,4,1,1,0.918179921643733,0.9155743841316328,0,
7,899,NoChange,4,4,1,1,0.9155743841316328,0.9224157180515551,0,
8,899,AddFloors,4,6,1,1,0.9224157180515551,0.8880939177333037,2,
9,899,NoChange,6,6,1,1,0.8880939177333037,0.882051117711494,0,
10,899,NoChange,6,6,1,1,0.882051117711494,0.8861730739803738,0,
1,900,AddFloors,3,4,1,1,0.9,0.8897925285218119,1,
2,900,NoChange,4,4,1,1,0.8897925285218119,0.8865368516898842,0,
3,900,NoChange,4,4,1,1,0.8865368516898842,0.8861710275480716,0,
4,900,NoChange,4,4,1,1,0.8861710275480716,0.8796586491074785,0,
5,900,NoChange,4,4,1,1,0.8796586491074785,0.8752291916567393,0,
6,900,NoChange,4,4,1,1,0.8752291916567393,0.8770285191797631,0,
7,900,AddFloors,4,5,1,1,0.8770285191797631,0.8628440296897467,1,
8,900,NoChange,5,5,1,1,0.8628440296897467,0.8580810345468043,0,
9,900,NoChange,5,5,1,1,0.8580810345468043,0.854175528634609,0,
10,900,NoChange,5,5,1,1,0.854175528634609,0.8568773488309046,0,
1,901,NoChange,4,4,1,1,0.9,0.8958720003399445,0,
2,901,NoChange,4,4,1,1,0.8958720003399445,0.9049957013321904,0,
3,901,NoChange,4,4,1,1,0.9049957013321904,0.9005118486793245,0,
4,901,NoChange,4,4,1,1,0.9005118486793245,0.8984354345602809,0,
5,901,NoChange,4,4,1,1,0.8984354345602809,0.8992800786824704,0,
6,901,NoChange,4,4,1,1,0.8992800786824704,0.9023165826177805,0,
7,901,NoChange,4,4,1,1,0.9023165826177805,0.9098859879672195,0,
8,901,NoChange,4,4,1,1,0.9098859879672195,0.9081678648365821,0,
9,901,NoChange,4,4,1,1,0.9081678648365821,0.911756596703186,0,
10,901,NoChange,4,4,1,1,0.911756596703186,0.9064333977296691,0,
1,902,NoChange,2,2,1,1,0.9,0.9061827039571597,0,
2,902,NoChange,2,2,1,1,0.9061827039571597,0.8975255752010751,0,
3,902,NoChange,2,2,1,1,0.8975255752010751,0.9051709361319362,0,
4,902,AddFloors,2,3,1,1,0.9051709361319362,0.8933357003661757,1,
5,902,NoChange,3,3,1,1,0.8933357003661757,0.9021033494594177,0,
6,902,NoChange,3,3,1,1,0.9021033494594177,0.9016109083900089,0,
7,902,NoChange,3,3,1,1,0.9016109083900089,0.9031482018603801,0,
8,902,AddFloors,3,5,1,1,0.9031482018603801,0.8662288561786026,2,
9,902,NoChange,5,5,1,1,0.8662288561786026,0.8674708449246882,0,
10,902,AddFloors,5,6,1,1,0.8674708449246882,0.8511042541723769,1,
1,903,NoChange,4,4,1,1,1.0,0.9967492185383179,0,
2,903,AddFloors,4,6,1,1,0.9967492185383179,0.9592290050717486,2,
3,903,NoChange,6,6,1,1,0.9592290050717486,0.9594129261176549,0,
4,903,NoChange,6,6,1,1,0.9594129261176549,0.9573400870487425,0,
5,903,NoChange,6,6,1,1,0.9573400870487425,0.9606575251461882,0,
6,903,AddFloors,6,7,1,1,0.9606575251461882,0.9453675571697404,1,
7,903,NoChange,7,7,1,1,0.9453675571697404,0.9463274300611987,0,
8,903,AddFloors,7,9,1,1,0.9463274300611987,0.9081615302793627,2,
9,903,NoChange,9,9,1,1,0.9081615302793627,0.9163860213949679,0,
10,903,NoChange,9,9,1,1,0.9163860213949679,0.9219080518500331,0,
1,904,NoChange,4,4,1,1,1.0,1.0,0,
2,904,NoChange,4,4,1,1,1.0,1.0,0,
3,904,NoChange,4,4,1,1,1.0,0.9943605997416946,0,
4,904,NoChange,4,4,1,1,0.9943605997416946,0.9978856553286577,0,
5,904,NoChange,4,4,1,1,0.9978856553286577,0.9888194719683211,0,
6,904,NoChange,4,4,1,1,0.9888194719683211,0.9829243959575934,0,
7,904,NoChange,4,4,1,1,0.9829243959575934,0.9790179945140728,0,
8,904,NoChange,4,4,1,1,0.9790179945140728,0.9829455061636572,0,
9,904,NoChange,4,4,1,1,0.9829455061636572,0.9903146654520363,0,
10,904,NoChange,4,4,1,1,0.9903146654520363,0.9899462227657484,0,
1,905,NoChange,4,4,1,1,1.0,1.0,0,
2,905,NoChange,4,4,1,1,1.0,1.0,0,
3,905,NoChange,4,4,1,1,1.0,0.9904381459718707,0,
4,905,NoChange,4,4,1,1,0.9904381459718707,0.9864918122313684,0,
5,905,NoChange,4,4,1,1,0.9864918122313684,0.9930605287153709,0,
6,905,NoChange,4,4,1,1,0.9930605287153709,0.9842341828041008,0,
7,905,NoChange,4,4,1,1,0.9842341828041008,0.9854548713889333,0,
8,905,NoChange,4,4,1,1,0.9854548713889333,0.990751718028708,0,
9,905,NoChange,4,4,1,1,0.990751718028708,0.9887811724809237,0,
10,905,NoChange,4,4,1,1,0.9887811724809237,0.9793759634175032,0,
1,906,NoChange,6,6,1,1,1.0,0.9937363804636801,0,
2,906,AddFloors,6,7,1,1,0.9937363804636801,0.9777585719109236,1,
3,906,NoChange,7,7,1,1,0.9777585719109236,0.9853517688416346,0,
4,906,NoChange,7,7,1,1,0.9853517688416346,0.9942218764938195,0,
5,906,NoChange,7,7,1,1,0.9942218764938195,0.9877681035267697,0,
6,906,NoChange,7,7,1,1,0.9877681035267697,0.9945542116354854,0,
7,906,AddFloors,7,9,1,1,0.9945542116354854,0.9627182225429348,2,
8,906,NoChange,9,9,1,1,0.9627182225429348,0.9639552682413866,0,
9,906,NoChange,9,9,1,1,0.9639552682413866,0.9604124314807726,0,
10,906,NoChange,9,9,1,1,0.9604124314807726,0.9544939019661939,0,
1,907,NoChange,4,4,1,1,1.0,0.9992730111018474,0,
2,907,NoChange,4,4,1,1,0.9992730111018474,1.0,0,
3,907,AddFloors,4,5,1,1,1.0,0.9882235853247686,1,
4,907,NoChange,5,5,1,1,0.9882235853247686,0.9863280881200047,0,
5,907,NoChange,5,5,1,1,0.9863280881200047,0.9769322286112291,0,
6,907,NoChange,5,5,1,1,0.9769322286112291,0.9787593967086599,0,
7,907,NoChange,5,5,1,1,0.9787593967086599,0.9820567666707587,0,
8,907,NoChange,5,5,1,1,0.9820567666707587,0.9737987274159997,0,
9,907,NoChange,5,5,1,1,0.9737987274159997,0.982951552939441,0,
10,907,NoChange,5,5,1,1,0.982951552939441,0.9927428949057919,0,
1,908,NoChange,3,3,1,1,0.9,0.8903855537046425,0,
2,908,NoChange,3,3,1,1,0.8903855537046425,0.8958873021123611,0,
3,908,NoChange,3,3,1,1,0.8958873021123611,0.8942582379472519,0,
4,908,AddFloors,3,4,1,1,0.8942582379472519,0.8802463819411386,1,
5,908,NoChange,4,4,1,1,0.8802463819411386,0.8740434003204084,0,
6,908,NoChange,4,4,1,1,0.8740434003204084,0.8839680833857123,0,
7,908,NoChange,4,4,1,1,0.8839680833857123,0.8931398835519824,0,
8,908,NoChange,4,4,1,1,0.8931398835519824,0.8943681072799928,0,
9,908,NoChange,4,4,1,1,0.8943681072799928,0.8998835827435525,0,
10,908,NoChange,4,4,1,1,0.8998835827435525,0.8947907358152724,0,
1,909,AddFloors,4,5,1,1,0.9,0.8878281000160847,1,
2,909,NoChange,5,5,1,1,0.8878281000160847,0.8793349937203067,0,
3,909,NoChange,5,5,1,1,0.8793349937203067,0.8715679146075214,0,
4,909,NoChange,5,5,1,1,0.8715679146075214,0.8787685624872743,0,
5,909,AddFloors,5,7,1,1,0.8787685624872743,0.8425376141399626,2,
6,909,NoChange,7,7,1,1,0.8425376141399626,0.8460936306915016,0,
7,909,NoChange,7,7,1,1,0.8460936306915016,0.8489976274761445,0,
8,909,NoChange,7,7,1,1,0.8489976274761445,0.8541097323031049,0,
9,909,NoChange,7,7,1,1,0.8541097323031049,0.8451458331530547,0,
10,909,NoChange,7,7,1,1,0.8451458331530547,0.8521641147101077,0,
1,910,NoChange,4,4,1,1,0.9,0.9016183751703811,0,
2,910,NoChange,4,4,1,1,0.9016183751703811,0.8944567125770838,0,
3,910,NoChange,4,4,1,1,0.8944567125770838,0.8946767568462214,0,
4,910,NoChange,4,4,1,1,0.8946767568462214,0.8886710199497486,0,
5,910,NoChange,4,4,1,1,0.8886710199497486,0.8795986469044289,0,
6,910,NoChange,4,4,1,1,0.8795986469044289,0.888336961950125,0,
7,910,NoChange,4,4,1,1,0.888336961950125,0.8865822877286705,0,
8,910,NoChange,4,4,1,1,0.8865822877286705,0.8855076184986618,0,
9,910,AddFloors,4,5,1,1,0.8855076184986618,0.8706393933137669,1,
10,910,NoChange,5,5,1,1,0.8706393933137669,0.8786044773101476,0,
1,911,NoChange,5,5,1,1,0.9,0.8913117998025212,0,
2,911,NoChange,5,5,1,1,0.8913117998025212,0.884316252616488,0,
3,911,NoChange,5,5,1,1,0.884316252616488,0.8932336362298687,0,
4,911,NoChange,5,5,1,1,0.8932336362298687,0.8962592760127324,0,
5,911,NoChange,5,5,1,1,0.8962592760127324,0.9029177475820243,0,
6,911,NoChange,5,5,1,1,0.9029177475820243,0.8994427271662809,0,
7,911,NoChange,5,5,1,1,0.8994427271662809,0.9026529945686108,0,
8,911,AddFloors,5,6,1,1,0.9026529945686108,0.8878163959717132,1,
9,911,NoChange,6,6,1,1,0.8878163959717132,0.89684458538719,0,
10,911,NoChange,6,6,1,1,0.89684458538719,0.8997815025531439,0,
1,912,NoChange,3,3,1,1,1.0,0.9917763462774846,0,
2,912,NoChange,3,3,1,1,0.9917763462774846,0.981819990947581,0,
3,912,NoChange,3,3,1,1,0.981819990947581,0.9855284502522018,0,
4,912,NoChange,3,3,1,1,0.9855284502522018,0.9932196163393444,0,
5,912,NoChange,3,3,1,1,0.9932196163393444,0.9854231900984667,0,
6,912,NoChange,3,3,1,1,0.9854231900984667,0.9835460803014529,0,
7,912,NoChange,3,3,1,1,0.9835460803014529,0.9846954664739104,0,
8,912,NoChange,3,3,1,1,0.9846954664739104,0.9915089048621303,0,
9,912,NoChange,3,3,1,1,0.9915089048621303,0.9839098426065525,0,
10,912,AddFloors,3,4,1,1,0.9839098426065525,0.9738524965995354,1,
1,913,NoChange,1,1,1,1,0.8,0.807647263149107,0,
2,913,NoChange,1,1,1,1,0.807647263149107,0.8020141037688593,0,
3,913,NoChange,1,1,1,1,0.8020141037688593,0.7996438075931133,0,
4,913,NoChange,1,1,1,1,0.7996438075931133,0.8024823080709461,0,
5,913,NoChange,1,1,1,1,0.8024823080709461,0.8029207214943155,0,
6,913,NoChange,1,1,1,1,0.8029207214943155,0.8026117809197872,0,
7,913,AddFloors,1,2,1,1,0.8026117809197872,0.782721301156621,1,
8,913,NoChange,2,2,1,1,0.782721301156621,0.7913302292794021,0,
9,913,AddFloors,2,3,1,1,0.7913302292794021,0.7779065237221828,1,
10,913,NoChange,3,3,1,1,0.7779065237221828,0.7682778708791794,0,
1,914,AddFloors,5,6,1,1,1.0,0.9895682441609225,1,
2,914,NoChange,6,6,1,1,0.9895682441609225,0.9832210363690158,0,
3,914,NoChange,6,6,1,1,0.9832210363690158,0.9846185606143002,0,
4,914,NoChange,6,6,1,1,0.9846185606143002,0.9909458085210514,0,
5,914,NoChange,6,6,1,1,0.9909458085210514,0.9859443202839752,0,
6,914,NoChange,6,6,1,1,0.9859443202839752,0.9911652215718973,0,
7,914,AddFloors,6,7,1,1,0.9911652215718973,0.973588052062325,1,
8,914,NoChange,7,7,1,1,0.973588052062325,0.9814159975166998,0,
9,914,NoChange,7,7,1,1,0.9814159975166998,0.978454609041231,0,
10,914,NoChange,7,7,1,1,0.978454609041231,0.983736574688111,0,
1,915,NoChange,4,4,1,1,0.9,0.9050779846428572,0,
2,915,NoChange,4,4,1,1,0.9050779846428572,0.9113810352264009,0,
3,915,NoChange,4,4,1,1,0.9113810352264009,0.9169587244779476,0,
4,915,NoChange,4,4,1,1,0.9169587244779476,0.907284091179267,0,
5,915,NoChange,4,4,1,1,0.907284091179267,0.9052862474707323,0,
6,915,NoChange,4,4,1,1,0.9052862474707323,0.9120942504905988,0,
7,915,NoChange,4,4,1,1,0.9120942504905988,0.9130299374882017,0,
8,915,AddFloors,4,6,1,1,0.9130299374882017,0.8787294930232029,2,
9,915,NoChange,6,6,1,1,0.8787294930232029,0.8761182666249204,0,
10,915,NoChange,6,6,1,1,0.8761182666249204,0.8741195815348426,0,
1,916,NoChange,4,4,1,1,0.9,0.8939517103077069,0,
2,916,AddFloors,4,5,1,1,0.8939517103077069,0.8743361140268012,1,
3,916,NoChange,5,5,1,1,0.8743361140268012,0.8798453706914543,0,
4,916,NoChange,5,5,1,1,0.8798453706914543,0.8780004232466136,0,
5,916,NoChange,5,5,1,1,0.8780004232466136,0.870587378581282,0,
6,916,NoChange,5,5,1,1,0.870587378581282,0.8719263308866878,0,
7,916,NoChange,5,5,1,1,0.8719263308866878,0.8801537514633972,0,
8,916,NoChange,5,5,1,1,0.8801537514633972,0.8882553407220352,0,
9,916,AddFloors,5,6,1,1,0.8882553407220352,0.8777684993158517,1,
10,916,NoChange,6,6,1,1,0.8777684993158517,0.8869934195008706,0,
1,917,NoChange,3,3,1,1,0.9,0.8925762173549949,0,
2,917,NoChange,3,3,1,1,0.8925762173549949,0.8905393201237546,0,
3,917,NoChange,3,3,1,1,0.8905393201237546,0.8995118746184062,0,
4,917,NoChange,3,3,1,1,0.8995118746184062,0.8976755030739438,0,
5,917,NoChange,3,3,1,1,0.8976755030739438,0.8945705556227331,0,
6,917,NoChange,3,3,1,1,0.8945705556227331,0.8963707264479585,0,
7,917,NoChange,3,3,1,1,0.8963707264479585,0.8983870849214537,0,
8,917,NoChange,3,3,1,1,0.8983870849214537,0.9001468390300634,0,
9,917,NoChange,3,3,1,1,0.9001468390300634,0.9059693495931016,0,
10,917,NoChange,3,3,1,1,0.9059693495931016,0.9009283164466213,0,
1,918,NoChange,2,2,1,1,0.9,0.9010569205484992,0,
2,918,NoChange,2,2,1,1,0.9010569205484992,0.9105076708100172,0,
3,918,NoChange,2,2,1,1,0.9105076708100172,0.909787497050276,0,
4,918,NoChange,2,2,1,1,0.909787497050276,0.9120057979273838,0,
5,918,NoChange,2,2,1,1,0.9120057979273838,0.9176255770721817,0,
6,918,AddFloors,2,3,1,1,0.9176255770721817,0.9000961676378935,1,
7,918,AddFloors,3,4,1,1,0.9000961676378935,0.8890482956763005,1,
8,918,AddFloors,4,5,1,1,0.8890482956763005,0.8750795210393076,1,
9,918,NoChange,5,5,1,1,0.8750795210393076,0.8770693325617673,0,
10,918,NoChange,5,5,1,1,0.8770693325617673,0.8695904271525581,0,
1,919,AddFloors,5,6,1,1,1.0,0.9889680481751635,1,
2,919,AddFloors,6,8,1,1,0.9889680481751635,0.9559519996891103,2,
3,919,NoChange,8,8,1,1,0.9559519996891103,0.9582907936708377,0,
4,919,NoChange,8,8,1,1,0.9582907936708377,0.9496375692557416,0,
5,919,NoChange,8,8,1,1,0.9496375692557416,0.954461393967193,0,
6,919,NoChange,8,8,1,1,0.954461393967193,0.9615195353527715,0,
7,919,NoChange,8,8,1,1,0.9615195353527715,0.9661413191361751,0,
8,919,NoChange,8,8,1,1,0.9661413191361751,0.9604958622708225,0,
9,919,AddFloors,8,9,1,1,0.9604958622708225,0.9456617242508083,1,
10,919,NoChange,9,9,1,1,0.9456617242508083,0.9536843910680514,0,
1,920,NoChange,5,5,1,1,1.0,0.9994015462893837,0,
2,920,AddFloors,5,7,1,1,0.9994015462893837,0.9648030081912554,2,
3,920,NoChange,7,7,1,1,0.9648030081912554,0.9624778969059746,0,
4,920,NoChange,7,7,1,1,0.9624778969059746,0.9681959830692465,0,
5,920,NoChange,7,7,1,1,0.9681959830692465,0.9609046294705402,0,
6,920,NoChange,7,7,1,1,0.9609046294705402,0.9574947598922211,0,
7,920,NoChange,7,7,1,1,0.9574947598922211,0.9604740502511417,0,
8,920,AddFloors,7,8,1,1,0.9604740502511417,0.9428093727010072,1,
9,920,AddFloors,8,9,1,1,0.9428093727010072,0.9327426346041312,1,
10,920,NoChange,9,9,1,1,0.9327426346041312,0.9247887326609222,0,
1,921,NoChange,4,4,1,1,1.0,1.0,0,
2,921,NoChange,4,4,1,1,1.0,0.9925020471089145,0,
3,921,NoChange,4,4,1,1,0.9925020471089145,1.0,0,
4,921,NoChange,4,4,1,1,1.0,1.0,0,
5,921,NoChange,4,4,1,1,1.0,1.0,0,
6,921,NoChange,4,4,1,1,1.0,1.0,0,
7,921,NoChange,4,4,1,1,1.0,0.99263417182555,0,
8,921,AddFloors,4,5,1,1,0.99263417182555,0.9792229893895379,1,
9,921,NoChange,5,5,1,1,0.9792229893895379,0.9781943875070335,0,
10,921,NoChange,5,5,1,1,0.9781943875070335,0.970204468311925,0,
1,922,NoChange,4,4,1,1,1.0,1.0,0,
2,922,NoChange,4,4,1,1,1.0,0.9930587039526844,0,
3,922,NoChange,4,4,1,1,0.9930587039526844,1.0,0,
4,922,NoChange,4,4,1,1,1.0,1.0,0,
5,922,NoChange,4,4,1,1,1.0,0.9901345512732297,0,
6,922,NoChange,4,4,1,1,0.9901345512732297,0.9989220815326234,0,
7,922,NoChange,4,4,1,1,0.9989220815326234,0.9913324010860615,0,
8,922,NoChange,4,4,1,1,0.9913324010860615,0.9858431674975395,0,
9,922,AddFloors,4,5,1,1,0.9858431674975395,0.9706647861931321,1,
10,922,NoChange,5,5,1,1,0.9706647861931321,0.9626034488730327,0,
1,923,AddFloors,5,6,1,1,0.9,0.8849586808082797,1,
2,923,AddFloors,6,7,1,1,0.8849586808082797,0.8655797795520876,1,
3,923,NoChange,7,7,1,1,0.8655797795520876,0.8708156826159871,0,
4,923,NoChange,7,7,1,1,0.8708156826159871,0.8617154527486797,0,
5,923,NoChange,7,7,1,1,0.8617154527486797,0.8683819724832431,0,
6,923,NoChange,7,7,1,1,0.8683819724832431,0.8700585454315827,0,
7,923,NoChange,7,7,1,1,0.8700585454315827,0.871874271324108,0,
8,923,NoChange,7,7,1,1,0.871874271324108,0.8657417959196617,0,
9,923,NoChange,7,7,1,1,0.8657417959196617,0.8595393419931983,0,
10,923,NoChange,7,7,1,1,0.8595393419931983,0.8657466435046534,0,
1,924,NoChange,3,3,1,1,1.0,0.9962101778797897,0,
2,924,NoChange,3,3,1,1,0.9962101778797897,0.9919424010552483,0,
3,924,NoChange,3,3,1,1,0.9919424010552483,0.9975370155417838,0,
4,924,NoChange,3,3,1,1,0.9975370155417838,0.9880504693895394,0,
5,924,NoChange,3,3,1,1,0.9880504693895394,0.9887413714760332,0,
6,924,NoChange,3,3,1,1,0.9887413714760332,0.994230708804928,0,
7,924,NoChange,3,3,1,1,0.994230708804928,0.9855444872534806,0,
8,924,NoChange,3,3,1,1,0.9855444872534806,0.975647252618698,0,
9,924,NoChange,3,3,1,1,0.975647252618698,0.9739180296834614,0,
10,924,AddFloors,3,5,1,1,0.9739180296834614,0.9346309541181849,2,
1,925,AddFloors,4,6,1,1,0.9,0.8655736312905946,2,
2,925,NoChange,6,6,1,1,0.8655736312905946,0.865240056532881,0,
3,925,NoChange,6,6,1,1,0.865240056532881,0.8683882554304899,0,
4,925,NoChange,6,6,1,1,0.8683882554304899,0.8702500454538039,0,
5,925,AddFloors,6,7,1,1,0.8702500454538039,0.8540853120731722,1,
6,925,AddFloors,7,8,1,1,0.8540853120731722,0.8396687559975683,1,
7,925,AddFloors,8,9,1,1,0.8396687559975683,0.8251148463785638,1,
8,925,AddFloors,9,10,1,1,0.8251148463785638,0.8077205667101767,1,
9,925,NoChange,10,10,1,1,0.8077205667101767,0.8111021044107322,0,
10,925,NoChange,10,10,1,1,0.8111021044107322,0.8144302135137224,0,
1,926,NoChange,2,2,1,1,0.8,0.7909378201732953,0,
2,926,NoChange,2,2,1,1,0.7909378201732953,0.7903937178327599,0,
3,926,AddFloors,2,3,1,1,0.7903937178327599,0.7762720399010511,1,
4,926,NoChange,3,3,1,1,0.7762720399010511,0.7806085296844995,0,
5,926,NoChange,3,3,1,1,0.7806085296844995,0.7768436944039067,0,
6,926,NoChange,3,3,1,1,0.7768436944039067,0.786537935244934,0,
7,926,NoChange,3,3,1,1,0.786537935244934,0.7815108266954891,0,
8,926,NoChange,3,3,1,1,0.7815108266954891,0.7857476921185026,0,
9,926,AddFloors,3,4,1,1,0.7857476921185026,0.7737904111503452,1,
10,926,NoChange,4,4,1,1,0.7737904111503452,0.7791693199872343,0,
1,927,NoChange,4,4,1,1,0.9,0.9047683123843946,0,
2,927,AddFloors,4,6,1,1,0.9047683123843946,0.8684857796414277,2,
3,927,NoChange,6,6,1,1,0.8684857796414277,0.8721756337788066,0,
4,927,NoChange,6,6,1,1,0.8721756337788066,0.8816176709280829,0,
5,927,NoChange,6,6,1,1,0.8816176709280829,0.8848191003912333,0,
6,927,NoChange,6,6,1,1,0.8848191003912333,0.8750680518787077,0,
7,927,NoChange,6,6,1,1,0.8750680518787077,0.8682170087151817,0,
8,927,NoChange,6,6,1,1,0.8682170087151817,0.860027869195673,0,
9,927,NoChange,6,6,1,1,0.860027869195673,0.855677560373883,0,
10,927,NoChange,6,6,1,1,0.855677560373883,0.8576838233925278,0,
1,928,NoChange,4,4,1,1,0.9,0.9044474982077971,0,
2,928,NoChange,4,4,1,1,0.9044474982077971,0.9027979717208268,0,
3,928,NoChange,4,4,1,1,0.9027979717208268,0.9114487835107378,0,
4,928,NoChange,4,4,1,1,0.9114487835107378,0.9108172385184072,0,
5,928,NoChange,4,4,1,1,0.9108172385184072,0.9012305389883924,0,
6,928,NoChange,4,4,1,1,0.9012305389883924,0.9092305932067773,0,
7,928,NoChange,4,4,1,1,0.9092305932067773,0.9160392252873327,0,
8,928,NoChange,4,4,1,1,0.9160392252873327,0.9161510077963966,0,
9,928,NoChange,4,4,1,1,0.9161510077963966,0.917318790860489,0,
10,928,NoChange,4,4,1,1,0.917318790860489,0.9081699932585181,0,
1,929,NoChange,2,2,1,1,0.8,0.8095809588848798,0,
2,929,NoChange,2,2,1,1,0.8095809588848798,0.8115706629125462,0,
3,929,NoChange,2,2,1,1,0.8115706629125462,0.8123876907256077,0,
4,929,NoChange,2,2,1,1,0.8123876907256077,0.816242803759439,0,
5,929,NoChange,2,2,1,1,0.816242803759439,0.8118857538272054,0,
6,929,NoChange,2,2,1,1,0.8118857538272054,0.8037232640255143,0,
7,929,NoChange,2,2,1,1,0.8037232640255143,0.811932634868874,0,
8,929,NoChange,2,2,1,1,0.811932634868874,0.8095040811833668,0,
9,929,AddFloors,2,4,1,1,0.8095040811833668,0.772260851701308,2,
10,929,AddFloors,4,5,1,1,0.772260851701308,0.7602642766586535,1,
1,930,NoChange,4,4,1,1,0.9,0.8922287676623464,0,
2,930,NoChange,4,4,1,1,0.8922287676623464,0.8828757387234671,0,
3,930,NoChange,4,4,1,1,0.8828757387234671,0.8888501464684327,0,
4,930,NoChange,4,4,1,1,0.8888501464684327,0.8820287908196082,0,
5,930,AddFloors,4,5,1,1,0.8820287908196082,0.8680349877733358,1,
6,930,AddFloors,5,6,1,1,0.8680349877733358,0.8575547174079066,1,
7,930,NoChange,6,6,1,1,0.8575547174079066,0.8571596713416239,0,
8,930,NoChange,6,6,1,1,0.8571596713416239,0.8629588580268143,0,
9,930,NoChange,6,6,1,1,0.8629588580268143,0.8665367799972581,0,
10,930,NoChange,6,6,1,1,0.8665367799972581,0.859288512751747,0,
1,931,NoChange,5,5,1,1,0.9,0.8939337264120472,0,
2,931,NoChange,5,5,1,1,0.8939337264120472,0.8852041949881917,0,
3,931,NoChange,5,5,1,1,0.8852041949881917,0.8766727698135492,0,
4,931,NoChange,5,5,1,1,0.8766727698135492,0.8734519395114888,0,
5,931,NoChange,5,5,1,1,0.8734519395114888,0.8688979258153584,0,
6,931,NoChange,5,5,1,1,0.8688979258153584,0.8686162774482972,0,
7,931,NoChange,5,5,1,1,0.8686162774482972,0.8667797586737088,0,
8,931,NoChange,5,5,1,1,0.8667797586737088,0.8603757982741105,0,
9,931,NoChange,5,5,1,1,0.8603757982741105,0.8655546808396413,0,
10,931,NoChange,5,5,1,1,0.8655546808396413,0.8556102014282929,0,
